id,university_id,club_category,name,topic,description,introduce,image_url,location
1251,42,SOCIAL_SERVICE,WWW,다문화,다문화,다문화,https://stage-static.koreatech.in/konect/university/university_logo_sample.webp,미확인
1252,42,SOCIAL_SERVICE,문화예술분과,문학,IUS - 미리내 - CSI - 비호응원단 - 고정관념,IUS - 미리내 - CSI - 비호응원단 - 고정관념 (FIXIDEA) - EDDY - 여섯줄 - CML - 오아시스 - 온에어 사회분과 - 비호상록회 - etc -,https://stage-static.koreatech.in/konect/university/university_logo_sample.webp,미확인
1253,42,RELIGION,전시창작분과,종교,포토아트 - 맨도롱또똣 - 여유 한 스푼 - 별사탕 -,포토아트 - 맨도롱또똣 - 여유 한 스푼 - 별사탕 - 카페캠퍼스 - 호그와트 종교분과 - 가톨릭학생회 - CCC - SFC - CMI - DFC - IVF 학술분과 -,https://stage-static.koreatech.in/konect/university/university_logo_sample.webp,미확인
1254,42,RELIGION,CCC,개신교,개신교 활동 동아리,CCC은(는) 개신교 활동을 하는 동아리입니다.,https://stage-static.koreatech.in/konect/university/university_logo_sample.webp,미확인
1255,42,ETC,CMI,미분류,미분류 활동 동아리,CMI은(는) 미분류 활동을 하는 동아리입니다.,https://stage-static.koreatech.in/konect/university/university_logo_sample.webp,미확인
1256,42,PERFORMANCE,CSI,"힙합, DJ","힙합, DJ","힙합, DJ",https://stage-static.koreatech.in/konect/university/university_logo_sample.webp,미확인
1257,42,RELIGION,DFC,미분류,미분류 활동 동아리,DFC은(는) 미분류 활동을 하는 동아리입니다.,https://stage-static.koreatech.in/konect/university/university_logo_sample.webp,미확인
1258,42,RELIGION,IVF,미분류,미분류 활동 동아리,IVF은(는) 미분류 활동을 하는 동아리입니다.,https://stage-static.koreatech.in/konect/university/university_logo_sample.webp,미확인
1259,42,RELIGION,SFC,미분류,미분류 활동 동아리,SFC은(는) 미분류 활동을 하는 동아리입니다.,https://stage-static.koreatech.in/konect/university/university_logo_sample.webp,미확인
1260,42,ACADEMIC,맨도롱또똣,"가족,세미나","가족,세미나","가족,세미나",https://stage-static.koreatech.in/konect/university/university_logo_sample.webp,미확인
1261,42,ETC,뷰티크라운 속눈썹연장&펌,미분류,미분류 활동 동아리,뷰티크라운 속눈썹연장&펌은(는) 미분류 활동을 하는 동아리입니다.,https://stage-static.koreatech.in/konect/university/university_logo_sample.webp,미확인
1262,42,SPORTS,브래드,배구,배구 활동 동아리,브래드은(는) 배구 활동을 하는 동아리입니다.,https://stage-static.koreatech.in/konect/university/university_logo_sample.webp,미확인
1263,42,SOCIAL_SERVICE,비보호,지체장애,지체장애,지체장애,https://stage-static.koreatech.in/konect/university/university_logo_sample.webp,미확인
1264,42,PERFORMANCE,비호응원단,응원,응원 활동 동아리,비호응원단은(는) 응원 활동을 하는 동아리입니다.,https://stage-static.koreatech.in/konect/university/university_logo_sample.webp,미확인
1265,42,ETC,사일런트엘리게이터,플래그 풋볼,플래그 풋볼,플래그 풋볼,https://stage-static.koreatech.in/konect/university/university_logo_sample.webp,미확인
1266,42,SPORTS,산악부,등산,등산 활동 동아리,산악부은(는) 등산 활동을 하는 동아리입니다.,https://stage-static.koreatech.in/konect/university/university_logo_sample.webp,미확인
1267,42,ETC,손누리,수어,수어 활동 동아리,손누리은(는) 수어 활동을 하는 동아리입니다.,https://stage-static.koreatech.in/konect/university/university_logo_sample.webp,미확인
1268,42,ETC,수중탐험대,스킨스쿠버,스킨스쿠버,스킨스쿠버,https://stage-static.koreatech.in/konect/university/university_logo_sample.webp,미확인
1269,42,ETC,천안에스테틱&왁싱 온비스떼,미분류,미분류 활동 동아리,천안에스테틱&왁싱 온비스떼은(는) 미분류 활동을 하는 동아리입니다.,https://stage-static.koreatech.in/konect/university/university_logo_sample.webp,미확인
1270,42,ETC,천안피부관리실 안젤리피부샵,미분류,미분류 활동 동아리,천안피부관리실 안젤리피부샵은(는) 미분류 활동을 하는 동아리입니다.,https://stage-static.koreatech.in/konect/university/university_logo_sample.webp,미확인
1271,42,ETC,한울회,청소년 연맹,청소년 연맹,청소년 연맹,https://stage-static.koreatech.in/konect/university/university_logo_sample.webp,미확인
1272,42,ETC,호그와트,마술,마술 활동 동아리,호그와트은(는) 마술 활동을 하는 동아리입니다.,https://stage-static.koreatech.in/konect/university/university_logo_sample.webp,미확인
1273,42,SOCIAL_SERVICE,RCY,봉사,봉사 활동 동아리,RCY은(는) 봉사 활동을 하는 동아리입니다.,https://stage-static.koreatech.in/konect/university/university_logo_sample.webp,미확인
1274,42,SOCIAL_SERVICE,둥지,봉사,"스터디, 봉사","스터디, 봉사",https://stage-static.koreatech.in/konect/university/university_logo_sample.webp,미확인
1275,42,SOCIAL_SERVICE,볼런티어,봉사,지역봉사,지역봉사,https://stage-static.koreatech.in/konect/university/university_logo_sample.webp,미확인
1276,42,SOCIAL_SERVICE,비호상록회,봉사,아동 봉사,아동 봉사,https://stage-static.koreatech.in/konect/university/university_logo_sample.webp,미확인
1277,42,HOBBY,여유한스푼,"취미, 예술","취미, 예술","취미, 예술",https://stage-static.koreatech.in/konect/university/university_logo_sample.webp,미확인
1278,42,EXHIBITION_CREATION,포토아트,사진,사진 전시,사진 전시,https://stage-static.koreatech.in/konect/university/university_logo_sample.webp,미확인
1279,42,RELIGION,가톨릭학생회 상투스 1,종교,천주교,천주교,https://stage-static.koreatech.in/konect/university/university_logo_sample.webp,미확인
1280,42,RELIGION,천주교 4.6,종교,종교 활동 동아리,천주교 4.6은(는) 종교 활동을 하는 동아리입니다.,https://stage-static.koreatech.in/konect/university/university_logo_sample.webp,미확인
1281,42,SPORTS,DUTC,테니스,테니스,테니스,https://stage-static.koreatech.in/konect/university/university_logo_sample.webp,미확인
1282,42,SPORTS,Flying tigers,야구,야구 활동 동아리,Flying tigers은(는) 야구 활동을 하는 동아리입니다.,https://stage-static.koreatech.in/konect/university/university_logo_sample.webp,미확인
1283,42,SPORTS,T.B.T,볼링,볼링 활동 동아리,T.B.T은(는) 볼링 활동을 하는 동아리입니다.,https://stage-static.koreatech.in/konect/university/university_logo_sample.webp,미확인
1284,42,SPORTS,다섯손가락,농구,농구 활동 동아리,다섯손가락은(는) 농구 활동을 하는 동아리입니다.,https://stage-static.koreatech.in/konect/university/university_logo_sample.webp,미확인
1285,42,SPORTS,림인,농구,농구 활동 동아리,림인은(는) 농구 활동을 하는 동아리입니다.,https://stage-static.koreatech.in/konect/university/university_logo_sample.webp,미확인
1286,42,SPORTS,버드,배드민턴,배드민턴,배드민턴,https://stage-static.koreatech.in/konect/university/university_logo_sample.webp,미확인
1287,42,SPORTS,비호상무회,무예,태권도,태권도,https://stage-static.koreatech.in/konect/university/university_logo_sample.webp,미확인
1288,42,SPORTS,청호인,축구,축구 활동 동아리,청호인은(는) 축구 활동을 하는 동아리입니다.,https://stage-static.koreatech.in/konect/university/university_logo_sample.webp,미확인
1289,42,SPORTS,푸른삶,축구,"축구, 풋살","축구, 풋살",https://stage-static.koreatech.in/konect/university/university_logo_sample.webp,미확인
1290,42,SPORTS,플라잉타이거즈,축구,미식축구,미식축구,https://stage-static.koreatech.in/konect/university/university_logo_sample.webp,미확인
1291,42,SPORTS,화랑검우회,무예,무예 활동 동아리,화랑검우회은(는) 무예 활동을 하는 동아리입니다.,https://stage-static.koreatech.in/konect/university/university_logo_sample.webp,미확인
1292,42,HOBBY,etc,여행,여행 활동 동아리,etc은(는) 여행 활동을 하는 동아리입니다.,https://stage-static.koreatech.in/konect/university/university_logo_sample.webp,미확인
1293,42,ACADEMIC,마인드UP,토론,"독서, 토론","독서, 토론",https://stage-static.koreatech.in/konect/university/university_logo_sample.webp,미확인
1294,42,ACADEMIC,생각숲,영화,"인문학,영화•토론","인문학,영화•토론",https://stage-static.koreatech.in/konect/university/university_logo_sample.webp,미확인
1295,42,EXHIBITION_CREATION,수목원,문학,문학 활동 동아리,수목원은(는) 문학 활동을 하는 동아리입니다.,https://stage-static.koreatech.in/konect/university/university_logo_sample.webp,미확인
1296,42,HOBBY,영지회,여행,여행 활동 동아리,영지회은(는) 여행 활동을 하는 동아리입니다.,https://stage-static.koreatech.in/konect/university/university_logo_sample.webp,미확인
1297,42,EXHIBITION_CREATION,클린시트,문학,문학 활동 동아리,클린시트은(는) 문학 활동을 하는 동아리입니다.,https://stage-static.koreatech.in/konect/university/university_logo_sample.webp,미확인
1298,42,SOCIAL_SERVICE,푸른샘,문학,시각장애,시각장애,https://stage-static.koreatech.in/konect/university/university_logo_sample.webp,미확인
1299,42,EXHIBITION_CREATION,행정구역,문학,문학 활동 동아리,행정구역은(는) 문학 활동을 하는 동아리입니다.,https://stage-static.koreatech.in/konect/university/university_logo_sample.webp,미확인
1300,42,EXHIBITION_CREATION,행정조직도,문학,문학 활동 동아리,행정조직도은(는) 문학 활동을 하는 동아리입니다.,https://stage-static.koreatech.in/konect/university/university_logo_sample.webp,미확인
1301,43,SOCIAL_SERVICE,동맥,봉사,고금회는 대구한의대에서 가장 오래된 학술 동아리로서 ',고금회는 대구한의대에서 가장 오래된 학술 동아리로서 '인류를 위하여 나의 생명을' 이라는 모토 아래 한의학의 고전인 상한론을 근간으로 동서양의 모든 의학 관련도서를,https://stage-static.koreatech.in/konect/university/university_logo_sample.webp,미확인
1302,43,EXHIBITION_CREATION,대구광역시 뉴스룸,문학,문학 활동 동아리,대구광역시 뉴스룸은(는) 문학 활동을 하는 동아리입니다.,https://stage-static.koreatech.in/konect/university/university_logo_sample.webp,미확인
1303,43,EXHIBITION_CREATION,수목원,문학,문학 활동 동아리,수목원은(는) 문학 활동을 하는 동아리입니다.,https://stage-static.koreatech.in/konect/university/university_logo_sample.webp,미확인
1304,43,EXHIBITION_CREATION,행정구역,문학,문학 활동 동아리,행정구역은(는) 문학 활동을 하는 동아리입니다.,https://stage-static.koreatech.in/konect/university/university_logo_sample.webp,미확인
1305,43,EXHIBITION_CREATION,행정조직도,문학,문학 활동 동아리,행정조직도은(는) 문학 활동을 하는 동아리입니다.,https://stage-static.koreatech.in/konect/university/university_logo_sample.webp,미확인
1306,44,RELIGION,대전가톨릭대 동아리,종교,종교 활동 동아리,대전가톨릭대 동아리은(는) 종교 활동을 하는 동아리입니다.,https://stage-static.koreatech.in/konect/university/university_logo_sample.webp,미확인
1307,45,HOBBY,스크린,문화,문화 활동 동아리,스크린은(는) 문화 활동을 하는 동아리입니다.,https://stage-static.koreatech.in/konect/university/university_logo_sample.webp,미확인
1308,45,ETC,경기,미분류,미분류 활동 동아리,경기은(는) 미분류 활동을 하는 동아리입니다.,https://stage-static.koreatech.in/konect/university/university_logo_sample.webp,미확인
1309,45,SPORTS,창단목적,미분류,"관련사이트 대한민국예비군 동아리현황 동아리명, 창단목적","관련사이트 대한민국예비군 동아리현황 동아리명, 창단목적, 창단년월 항목에 관한표입니다 청운산악부 78년 3월에 청운 산악부에서 산을 좋아하는 사람들이 모여서 자신의 한계에 도전하며 산을 느끼기 위해 모임을 만들었다 78년 3월 R.C.Y",https://stage-static.koreatech.in/konect/university/university_logo_sample.webp,미확인
1310,45,SPORTS,청운산악부,체육/스포츠 활동,78년 3월에 청운 산악부에서 산을 좋아하는 사람들이 ,78년 3월에 청운 산악부에서 산을 좋아하는 사람들이 모여서 자신의 한계에 도전하며 산을 느끼기 위해 모임을 만들었다,https://stage-static.koreatech.in/konect/university/university_logo_sample.webp,미확인
1311,46,ETC,2B,미분류,미분류 활동 동아리,2B은(는) 미분류 활동을 하는 동아리입니다.,https://stage-static.koreatech.in/konect/university/university_logo_sample.webp,미확인
1312,46,RELIGION,CCC,미분류,미분류 활동 동아리,CCC은(는) 미분류 활동을 하는 동아리입니다.,https://stage-static.koreatech.in/konect/university/university_logo_sample.webp,미확인
1313,46,ETC,STEP,미분류,미분류 활동 동아리,STEP은(는) 미분류 활동을 하는 동아리입니다.,https://stage-static.koreatech.in/konect/university/university_logo_sample.webp,미확인
1314,46,ETC,국토순례단,미분류,미분류 활동 동아리,국토순례단은(는) 미분류 활동을 하는 동아리입니다.,https://stage-static.koreatech.in/konect/university/university_logo_sample.webp,미확인
1315,46,PERFORMANCE,노래물결,미분류,미분류 활동 동아리,노래물결은(는) 미분류 활동을 하는 동아리입니다.,https://stage-static.koreatech.in/konect/university/university_logo_sample.webp,미확인
1316,46,SOCIAL_SERVICE,로타랙트,미분류,미분류 활동 동아리,로타랙트은(는) 미분류 활동을 하는 동아리입니다.,https://stage-static.koreatech.in/konect/university/university_logo_sample.webp,미확인
1317,46,ETC,뤼미에르,미분류,미분류 활동 동아리,뤼미에르은(는) 미분류 활동을 하는 동아리입니다.,https://stage-static.koreatech.in/konect/university/university_logo_sample.webp,미확인
1318,46,ETC,메이즈,미분류,미분류 활동 동아리,메이즈은(는) 미분류 활동을 하는 동아리입니다.,https://stage-static.koreatech.in/konect/university/university_logo_sample.webp,미확인
1319,46,ETC,미란다,미분류,미분류 활동 동아리,미란다은(는) 미분류 활동을 하는 동아리입니다.,https://stage-static.koreatech.in/konect/university/university_logo_sample.webp,미확인
1320,46,ETC,북리더스,미분류,미분류 활동 동아리,북리더스은(는) 미분류 활동을 하는 동아리입니다.,https://stage-static.koreatech.in/konect/university/university_logo_sample.webp,미확인
1321,46,PERFORMANCE,새끼손가락,미분류,미분류 활동 동아리,새끼손가락은(는) 미분류 활동을 하는 동아리입니다.,https://stage-static.koreatech.in/konect/university/university_logo_sample.webp,미확인
1322,46,ETC,스톡옵션,미분류,미분류 활동 동아리,스톡옵션은(는) 미분류 활동을 하는 동아리입니다.,https://stage-static.koreatech.in/konect/university/university_logo_sample.webp,미확인
1323,46,ETC,아름드리,미분류,미분류 활동 동아리,아름드리은(는) 미분류 활동을 하는 동아리입니다.,https://stage-static.koreatech.in/konect/university/university_logo_sample.webp,미확인
1324,46,ETC,앙상블,미분류,미분류 활동 동아리,앙상블은(는) 미분류 활동을 하는 동아리입니다.,https://stage-static.koreatech.in/konect/university/university_logo_sample.webp,미확인
1325,46,ETC,유스호스텔,미분류,미분류 활동 동아리,유스호스텔은(는) 미분류 활동을 하는 동아리입니다.,https://stage-static.koreatech.in/konect/university/university_logo_sample.webp,미확인
1326,46,ETC,일문체,미분류,미분류 활동 동아리,일문체은(는) 미분류 활동을 하는 동아리입니다.,https://stage-static.koreatech.in/konect/university/university_logo_sample.webp,미확인
1327,46,ETC,잡동사니,미분류,미분류 활동 동아리,잡동사니은(는) 미분류 활동을 하는 동아리입니다.,https://stage-static.koreatech.in/konect/university/university_logo_sample.webp,미확인
1328,46,ETC,클럽퍼핏,미분류,미분류 활동 동아리,클럽퍼핏은(는) 미분류 활동을 하는 동아리입니다.,https://stage-static.koreatech.in/konect/university/university_logo_sample.webp,미확인
1329,46,ETC,파이어니어,미분류,미분류 활동 동아리,파이어니어은(는) 미분류 활동을 하는 동아리입니다.,https://stage-static.koreatech.in/konect/university/university_logo_sample.webp,미확인
1330,46,ETC,프리스타일,미분류,미분류 활동 동아리,프리스타일은(는) 미분류 활동을 하는 동아리입니다.,https://stage-static.koreatech.in/konect/university/university_logo_sample.webp,미확인
1331,46,ETC,화랑,미분류,미분류 활동 동아리,화랑은(는) 미분류 활동을 하는 동아리입니다.,https://stage-static.koreatech.in/konect/university/university_logo_sample.webp,미확인
1332,46,EXHIBITION_CREATION,본사,문학,경기도 안산시 단원구 엠티브이 1로 91번길 37 (목,경기도 안산시 단원구 엠티브이 1로 91번길 37 (목내동 513-6) │ 시화공장 : 경기도 안산시 단원구 번영1로 12 (성곡동 698-1,https://stage-static.koreatech.in/konect/university/university_logo_sample.webp,미확인
1333,46,EXHIBITION_CREATION,이노시프,문학,문학 활동 동아리,이노시프은(는) 문학 활동을 하는 동아리입니다.,https://stage-static.koreatech.in/konect/university/university_logo_sample.webp,미확인
1334,47,PERFORMANCE,F.O.R.K,밴드/음악,"표현의 즐거움, 상상이 현실이 되는 운현극회 1967년","표현의 즐거움, 상상이 현실이 되는 운현극회 1967년 창립된 덕성여대 유일 중앙 연극 동아리로,",https://stage-static.koreatech.in/konect/university/university_logo_sample.webp,미확인
1335,47,PERFORMANCE,SoulLy,밴드/음악,문구 연행예술분과 소나무 사이로 부는 바람처럼 맑고 자,문구 연행예술분과 소나무 사이로 부는 바람처럼 맑고 자유로운 울림을 전하는 덕성여대 유일 대중음악 밴드 동아리 솔바람입니다!,https://stage-static.koreatech.in/konect/university/university_logo_sample.webp,미확인
1336,47,PERFORMANCE,운향,밴드/음악,소나무 사이로 부는 바람처럼 맑고 자유로운 울림을 전하,소나무 사이로 부는 바람처럼 맑고 자유로운 울림을 전하는 덕성여대 유일 대중음악 밴드 동아리 솔바람입니다!,https://stage-static.koreatech.in/konect/university/university_logo_sample.webp,미확인
1337,47,PERFORMANCE,중앙 풍물패 동아리,음악,P.I.C.E 피아노 동아리.,P.I.C.E 피아노 동아리.,https://stage-static.koreatech.in/konect/university/university_logo_sample.webp,미확인
1338,47,PERFORMANCE,카들레아,밴드/음악,"운향은 구름을 울리는 소리라는 뜻으로, 클래식 기타의 ","운향은 구름을 울리는 소리라는 뜻으로, 클래식 기타의 청아하고 맑은 선율을 전하는 덕성여대 동아리입니다 운현극예술연구회 표현의 즐거움,",https://stage-static.koreatech.in/konect/university/university_logo_sample.webp,미확인
1339,47,ACADEMIC,필름소피,영화,"운지문학회 구름을 지향하는 사람들, 문학의 낭만과 함께","운지문학회 구름을 지향하는 사람들, 문학의 낭만과 함께하는 덕성여자대학교 유일 순수문예창작 정동아리 운지문학회입니다 새로운 시선으로 찰나의 빛을 담는 사진동아리, 한빛입니다 영화로 표현하는 지성, 여성을 위한 미디어 시각, 필름소피 ISSUE 글로벌 인재를 꿈꾸는 덕성 유일 가치투자동아리 ISSUE 세상을 향한 우리들의 주파수 덕성여대 페미니즘 네트워크 FM419입니다 멋쟁이사자처럼",https://stage-static.koreatech.in/konect/university/university_logo_sample.webp,미확인
1340,47,ACADEMIC,한빛,영화,"덕성의 유일한 '유화' 동아리, 예운 운지문학회 구름을","덕성의 유일한 '유화' 동아리, 예운 운지문학회 구름을 지향하는 사람들, 문학의 낭만과 함께하는 덕성여자대학교 유일 순수문예창작 정동아리 운지문학회입니다 새로운 시선으로 찰나의 빛을 담는 사진동아리, 한빛입니다 영화로 표현하는 지성, 여성을 위한 미디어 시각, 필름소피 ISSUE 글로벌 인재를 꿈꾸는 덕성 유일 가치투자동아리 ISSUE",https://stage-static.koreatech.in/konect/university/university_logo_sample.webp,미확인
1341,47,RELIGION,CCC,테니스,덕성여대 유일 불교 정동아리 덕불입니다.,덕성여대 유일 불교 정동아리 덕불입니다.,https://stage-static.koreatech.in/konect/university/university_logo_sample.webp,미확인
1342,47,PERFORMANCE,P.I.C.E,밴드/음악,F.O.R.K For Our RocK!,"F.O.R.K For Our RocK! 덕성 유일 락스타 양성소, 덕성 중앙 유일무이 락밴드 동아리 F.O.R.K입니다! 하나되는 마음! 하나되는 소리! 우리의 소리를 계승하는 덕성 유일 풍물 동아리 한대노리입니다! 덕성 유일 피아노 연주 정동아리, 연주하는 즐거움, P.I.C.E M.O.D.s 덕성여대 유일 오케스트라 정동아리, Music Of Duksung 생활문화분과 BEAUTIFLY Fly Beautifully on Snow — 눈 위에서 아름답게 날다!",https://stage-static.koreatech.in/konect/university/university_logo_sample.webp,미확인
1343,47,HOBBY,생활문화분과,미확인,미확인 활동 동아리,생활문화분과은(는) 미확인 활동을 하는 동아리입니다.,https://stage-static.koreatech.in/konect/university/university_logo_sample.webp,미확인
1344,47,PERFORMANCE,운산,음악,"덕성여대 유일 오케스트라 정동아리, Music Of D","덕성여대 유일 오케스트라 정동아리, Music Of Duksung 생활문화분과 BEAUTIFLY Fly Beautifully on Snow — 눈 위에서 아름답게 날다!",https://stage-static.koreatech.in/konect/university/university_logo_sample.webp,미확인
1345,47,PERFORMANCE,한대노리,밴드/음악,무대를 향한 열정으로 하나 된 덕성여대 중앙 커버댄스 ,"무대를 향한 열정으로 하나 된 덕성여대 중앙 커버댄스 동아리, 카들레아 F.O.R.K For Our RocK! 덕성 유일 락스타 양성소, 덕성 중앙 유일무이 락밴드 동아리 F.O.R.K입니다! 하나되는 마음! 하나되는 소리! 우리의 소리를 계승하는 덕성 유일 풍물 동아리 한대노리입니다! P.I.C.E 덕성 유일 피아노 연주 정동아리, 연주하는 즐거움, P.I.C.E M.O.D.s 덕성여대 유일 오케스트라 정동아리, Music Of Duksung 생활문화분과 BEAUTIFLY",https://stage-static.koreatech.in/konect/university/university_logo_sample.webp,미확인
1346,47,ETC,BEAUTIFLY,미분류,미분류 활동 동아리,BEAUTIFLY은(는) 미분류 활동을 하는 동아리입니다.,https://stage-static.koreatech.in/konect/university/university_logo_sample.webp,미확인
1347,47,ETC,Dennis,미분류,미분류 활동 동아리,Dennis은(는) 미분류 활동을 하는 동아리입니다.,https://stage-static.koreatech.in/konect/university/university_logo_sample.webp,미확인
1348,47,ETC,FC Flora,미분류,미분류 활동 동아리,FC Flora은(는) 미분류 활동을 하는 동아리입니다.,https://stage-static.koreatech.in/konect/university/university_logo_sample.webp,미확인
1349,47,ETC,M.O.D.s,미분류,미분류 활동 동아리,M.O.D.s은(는) 미분류 활동을 하는 동아리입니다.,https://stage-static.koreatech.in/konect/university/university_logo_sample.webp,미확인
1350,47,ETC,Win Hands Down,미분류,미분류 활동 동아리,Win Hands Down은(는) 미분류 활동을 하는 동아리입니다.,https://stage-static.koreatech.in/konect/university/university_logo_sample.webp,미확인
1351,47,ETC,꽃신을 신고,미분류,미분류 활동 동아리,꽃신을 신고은(는) 미분류 활동을 하는 동아리입니다.,https://stage-static.koreatech.in/konect/university/university_logo_sample.webp,미확인
1352,47,ETC,덕냥당,미분류,미분류 활동 동아리,덕냥당은(는) 미분류 활동을 하는 동아리입니다.,https://stage-static.koreatech.in/konect/university/university_logo_sample.webp,미확인
1353,47,ETC,도담도담,미분류,미분류 활동 동아리,도담도담은(는) 미분류 활동을 하는 동아리입니다.,https://stage-static.koreatech.in/konect/university/university_logo_sample.webp,미확인
1354,47,ETC,멋쟁이사자처럼,미분류,미분류 활동 동아리,멋쟁이사자처럼은(는) 미분류 활동을 하는 동아리입니다.,https://stage-static.koreatech.in/konect/university/university_logo_sample.webp,미확인
1355,47,ETC,열음,미분류,미분류 활동 동아리,열음은(는) 미분류 활동을 하는 동아리입니다.,https://stage-static.koreatech.in/konect/university/university_logo_sample.webp,미확인
1356,47,ETC,이오,미분류,미분류 활동 동아리,이오은(는) 미분류 활동을 하는 동아리입니다.,https://stage-static.koreatech.in/konect/university/university_logo_sample.webp,미확인
1357,47,ETC,하이클리어,미분류,미분류 활동 동아리,하이클리어은(는) 미분류 활동을 하는 동아리입니다.,https://stage-static.koreatech.in/konect/university/university_logo_sample.webp,미확인
1358,47,SPORTS,KUSA,무예,검도를 통해 심신을 단련하여 인격을 수양함으로써 진정한,"검도를 통해 심신을 단련하여 인격을 수양함으로써 진정한 덕성인으로 거듭나는 덕성검도부 덕성로타랙트 덕성 유일 연합봉사동아리! 가장 빠른 활동 업데이트는 덕성로타랙트 @duksung_rota 지역아동센터 아이들과 함께하는 교육봉사동아리 KUSA입니다 아이들의 행복을 바라는 사람들이 모인 굿네이버스 소속 봉사 동아리! 덕성의 냐옹이들은 당당하다옹 Be active in our RADIUS! 행동하고 연대하는 페미니스트, 덕성여자대학교 유일 래디컬 페미니즘 동아리 래디어스[RADIUS",https://stage-static.koreatech.in/konect/university/university_logo_sample.webp,미확인
1359,47,SPORTS,덕성로타랙트,무예,언더덕씨랑 수영할 사람~!,언더덕씨랑 수영할 사람~! 덕성검도부 검도를 통해 심신을 단련하여 인격을 수양함으로써 진정한 덕성인으로 거듭나는 덕성검도부 덕성 유일 연합봉사동아리! 가장 빠른 활동 업데이트는 덕성로타랙트 @duksung_rota 지역아동센터 아이들과 함께하는 교육봉사동아리 KUSA입니다 아이들의 행복을 바라는 사람들이 모인 굿네이버스 소속 봉사 동아리! 덕성의 냐옹이들은 당당하다옹,https://stage-static.koreatech.in/konect/university/university_logo_sample.webp,미확인
1360,47,SOCIAL_SERVICE,래디어스,봉사,아이들의 행복을 바라는 사람들이 모인 굿네이버스 소속 ,아이들의 행복을 바라는 사람들이 모인 굿네이버스 소속 봉사 동아리!,https://stage-static.koreatech.in/konect/university/university_logo_sample.webp,미확인
1361,47,SOCIAL_SERVICE,사회복지학전공] 탐색:복지의 재발견,국민건강보험공단 특강,국민건강보험공단 특강,국민건강보험공단 특강,https://stage-static.koreatech.in/konect/university/university_logo_sample.webp,미확인
1362,47,SOCIAL_SERVICE,사회분과,미확인,미확인 활동 동아리,사회분과은(는) 미확인 활동을 하는 동아리입니다.,https://stage-static.koreatech.in/konect/university/university_logo_sample.webp,미확인
1363,47,ACADEMIC,근맥,교지편집위원회,교지편집위원회,교지편집위원회,https://stage-static.koreatech.in/konect/university/university_logo_sample.webp,미확인
1364,47,ACADEMIC,덕성여대 신문사,언론,언론 활동 동아리,덕성여대 신문사은(는) 언론 활동을 하는 동아리입니다.,https://stage-static.koreatech.in/konect/university/university_logo_sample.webp,미확인
1365,47,ACADEMIC,빛내미,미확인,미확인 활동 동아리,빛내미은(는) 미확인 활동을 하는 동아리입니다.,https://stage-static.koreatech.in/konect/university/university_logo_sample.webp,미확인
1366,47,ACADEMIC,온라인홍보팀,미확인,미확인 활동 동아리,온라인홍보팀은(는) 미확인 활동을 하는 동아리입니다.,https://stage-static.koreatech.in/konect/university/university_logo_sample.webp,미확인
1367,47,ACADEMIC,운현방송국,방송/언론,방송/언론 활동 동아리,운현방송국은(는) 방송/언론 활동을 하는 동아리입니다.,https://stage-static.koreatech.in/konect/university/university_logo_sample.webp,미확인
1368,47,ACADEMIC,준동아리,미확인,미확인 활동 동아리,준동아리은(는) 미확인 활동을 하는 동아리입니다.,https://stage-static.koreatech.in/konect/university/university_logo_sample.webp,미확인
1369,47,ACADEMIC,학생홍보팀,미확인,미확인 활동 동아리,학생홍보팀은(는) 미확인 활동을 하는 동아리입니다.,https://stage-static.koreatech.in/konect/university/university_logo_sample.webp,미확인
1370,47,ACADEMIC,학회,미확인,미확인 활동 동아리,학회은(는) 미확인 활동을 하는 동아리입니다.,https://stage-static.koreatech.in/konect/university/university_logo_sample.webp,미확인
1371,47,PERFORMANCE,연행예술분과,미확인,미확인 활동 동아리,연행예술분과은(는) 미확인 활동을 하는 동아리입니다.,https://stage-static.koreatech.in/konect/university/university_logo_sample.webp,미확인
1372,47,ACADEMIC,운현극예술연구회,예술,예술 활동 동아리,운현극예술연구회은(는) 예술 활동을 하는 동아리입니다.,https://stage-static.koreatech.in/konect/university/university_logo_sample.webp,미확인
1373,47,PERFORMANCE,솔바람,밴드/음악,문구 연행예술분과 소나무 사이로 부는 바람처럼 맑고 자,"문구 연행예술분과 소나무 사이로 부는 바람처럼 맑고 자유로운 울림을 전하는 덕성여대 유일 대중음악 밴드 동아리 솔바람입니다! SoulLy 열정과 자유로움을 춤으로 표현하는 덕성 중앙 유일무이 스트릿댄스 동아리, SoulLy 운향은 구름을 울리는 소리라는 뜻으로, 클래식 기타의 청아하고 맑은 선율을 전하는 덕성여대 동아리입니다 운현극예술연구회 표현의 즐거움, 상상이 현실이 되는 운현극회",https://stage-static.koreatech.in/konect/university/university_logo_sample.webp,미확인
1374,47,EXHIBITION_CREATION,예운,영화,이쪽으로 오세요!” 덕성여대 퀴어네트워크 이오는 덕성여,이쪽으로 오세요!” 덕성여대 퀴어네트워크 이오는 덕성여대 유일의 중앙 퀴어동아리입니다.,https://stage-static.koreatech.in/konect/university/university_logo_sample.webp,미확인
1375,47,EXHIBITION_CREATION,전시창작분과,문학,문학 활동 동아리,전시창작분과은(는) 문학 활동을 하는 동아리입니다.,https://stage-static.koreatech.in/konect/university/university_logo_sample.webp,미확인
